Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012D-8H-5, 10.0 cm",NULL,160.667,160.8,160.667,160.8,"C0012D-8H-5, 12.0 cm",NULL,160.686,160.82,160.686,160.82,"C0012D-8H-5 W, 10.0--12.0 cm",CKY000000000004843400,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,111,glass beaker,6.063,2.796,13.4291,7.0198,7.3661,111,glass beaker,6.063,2.796,11.024,4.6252,4.961,2.4923,2.4339,1.7899,4.2238,1.8292,0.0872,0.0393,4.8738,0.3383,0.5114,1.744,1.1539,2.7229,0.5762,1.3598,fujiharaa,2011-01-04T00:06:09Z
"C0012D-8H-6, 12.0 cm",NULL,162.035,162.225,162.035,162.225,"C0012D-8H-6, 14.0 cm",NULL,162.054,162.245,162.054,162.245,"C0012D-8H-6 W, 12.0--14.0 cm",CKY000000000004843500,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,107,glass beaker,6.089,2.699,13.933,6.8824,7.844,107,glass beaker,6.089,2.699,11.9708,4.9288,5.8818,2.0334,1.9857,2.1977,4.1834,2.2298,0.0712,0.0321,5.8106,0.2592,0.3499,1.875,1.389,2.6439,0.4747,0.9035,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-1, 24.0 cm",NULL,162.694,162.74,162.694,162.74,"C0012D-9H-1, 26.0 cm",NULL,162.71,162.76,162.71,162.76,"C0012D-9H-1 W, 24.0--26.0 cm",CKY000000000004843600,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,619,glass beaker,6.129,2.788,12.3436,6.2956,6.2146,619,glass beaker,6.129,2.788,10.4436,4.4038,4.3146,1.9689,1.9228,1.5848,3.5076,1.6158,0.0689,0.031,4.2457,0.3168,0.4637,1.7718,1.2104,2.679,0.5482,1.2133,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-1, 116.0 cm",NULL,163.436,163.66,163.436,163.66,"C0012D-9H-1, 118.0 cm",NULL,163.453,163.68,163.453,163.68,"C0012D-9H-1 W, 116.0--118.0 cm",CKY000000000004843700,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,423,glass beaker,6.232,2.815,12.1111,6.1935,5.8791,423,glass beaker,6.232,2.815,10.1549,4.2458,3.9229,2.0272,1.9797,1.3988,3.3785,1.4308,0.071,0.032,3.8519,0.3448,0.5263,1.7402,1.1401,2.7537,0.586,1.4153,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-2, 49.0 cm",NULL,164.034,164.4,164.034,164.4,"C0012D-9H-2, 51.0 cm",NULL,164.05,164.42,164.05,164.42,"C0012D-9H-2 W, 49.0--51.0 cm",CKY000000000004843800,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,185,glass beaker,5.862,2.662,12.1837,6.1743,6.3217,185,glass beaker,5.862,2.662,10.2858,4.2847,4.4238,1.9667,1.9206,1.5917,3.5123,1.6227,0.0688,0.031,4.355,0.3111,0.4516,1.7999,1.2399,2.7361,0.5468,1.2066,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-2, 98.0 cm",NULL,164.429,164.89,164.429,164.89,"C0012D-9H-2, 100.0 cm",NULL,164.445,164.91,164.445,164.91,"C0012D-9H-2 W, 98.0--100.0 cm",CKY000000000004843900,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,419,glass beaker,6.197,2.796,14.13,6.9919,7.933,419,glass beaker,6.197,2.796,12.0956,4.9663,5.8986,2.1082,2.0588,2.1371,4.1959,2.1703,0.0738,0.0332,5.8248,0.2658,0.3619,1.8907,1.3882,2.7256,0.4907,0.9634,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-3, 27.0 cm",NULL,164.99,165.585,164.99,165.585,"C0012D-9H-3, 29.0 cm",NULL,165.006,165.605,165.006,165.605,"C0012D-9H-3 W, 27.0--29.0 cm",CKY000000000004844000,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,645,glass beaker,6.045,2.729,11.8225,5.8427,5.7775,645,glass beaker,6.045,2.729,10.1931,4.2204,4.1481,1.6885,1.6489,1.4648,3.1137,1.4914,0.0591,0.0266,4.089,0.2923,0.4129,1.8555,1.3132,2.7915,0.5296,1.1257,fujiharaa,2011-01-04T00:06:09Z
"C0012D-9H-3, 119.5 cm",NULL,165.737,166.51,165.737,166.51,"C0012D-9H-3, 120.5 cm",NULL,165.745,166.52,165.745,166.52,"C0012D-9H-3 WR, 119.5--120.5 cm",CKY000000000004648400,PP,NULL,5,asukay333,NULL,CKY,2010-12-28T18:42:33Z,400,glass beaker,6.37,2.832,12.4537,6.1379,6.0837,400,glass beaker,6.37,2.832,10.8612,4.5523,4.4912,1.6503,1.6116,1.6943,3.3059,1.7203,0.0578,0.026,4.4334,0.2713,0.3722,1.8403,1.3411,2.6167,0.4875,0.9512,fujiharaa,2011-01-04T00:06:06Z
"C0012D-9H-4, 37.0 cm",NULL,166.205,167.09,166.205,167.09,"C0012D-9H-4, 39.0 cm",NULL,166.221,167.11,166.221,167.11,"C0012D-9H-4 W, 37.0--39.0 cm",CKY000000000004844100,PP,NULL,10,yuehan333,NULL,CKY,2011-01-01T14:51:00Z,184,glass beaker,6.05,2.712,10.4094,5.1222,4.3594,184,glass beaker,6.05,2.712,9.1286,3.8469,3.0786,1.3273,1.2962,1.114,2.4102,1.1349,0.0465,0.0209,3.0321,0.3045,0.4377,1.8087,1.258,2.7218,0.5378,1.1636,fujiharaa,2011-01-04T00:06:09Z
"C0012D-10H-1, 28.0 cm",NULL,167.15,167.28,167.15,167.28,"C0012D-10H-1, 30.0 cm",NULL,167.16,167.3,167.16,167.3,"C0012D-10H-1 W, 28.0--30.0 cm",CKY000000000004859100,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:27:13Z,192,glass beaker,5.929,2.648,12.988,6.525,7.059,192,glass beaker,5.929,2.648,10.9527,4.4985,5.0237,2.1091,2.0597,1.8173,3.877,1.8505,0.0738,0.0332,4.9499,0.2988,0.4261,1.8207,1.2767,2.7238,0.5313,1.1334,fujiharaa,2011-01-04T00:06:09Z
"C0012D-10H-1, 118.0 cm",NULL,167.63,168.18,167.63,168.18,"C0012D-10H-1, 120.0 cm",NULL,167.641,168.2,167.641,168.2,"C0012D-10H-1 W, 118.0--120.0 cm",CKY000000000004859200,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:27:13Z,608,glass beaker,6.089,2.734,11.4396,5.6397,5.3506,608,glass beaker,6.089,2.734,9.9342,4.1409,3.8452,1.56,1.5234,1.3823,2.9057,1.4069,0.0546,0.0246,3.7906,0.2916,0.4115,1.8414,1.3045,2.7422,0.5243,1.1021,fujiharaa,2011-01-04T00:06:09Z
"C0012D-10H-2, 8.0 cm",NULL,167.798,168.495,167.798,168.495,"C0012D-10H-2, 9.0 cm",NULL,167.804,168.505,167.804,168.505,"C0012D-10H-2 WR, 8.0--9.0 cm",CKY000000000004650600,PP,NULL,5,asukay333,NULL,CKY,2010-12-28T18:50:59Z,180,glass beaker,6.061,2.715,12.1586,5.9695,6.0976,180,glass beaker,6.061,2.715,10.5542,4.3721,4.4932,1.6626,1.6236,1.6309,3.2545,1.6571,0.0582,0.0262,4.435,0.2727,0.3749,1.8736,1.3627,2.7194,0.4989,0.9955,fujiharaa,2011-01-04T00:06:06Z
"C0012D-10H-2, 52.0 cm",NULL,168.033,168.935,168.033,168.935,"C0012D-10H-2, 54.0 cm",NULL,168.044,168.955,168.044,168.955,"C0012D-10H-2 W, 52.0--54.0 cm",CKY000000000004859300,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:27:13Z,604,glass beaker,6.108,2.786,11.2018,5.5141,5.0938,604,glass beaker,6.108,2.786,9.7193,4.038,3.6113,1.5363,1.5003,1.2278,2.7281,1.252,0.0538,0.0242,3.5575,0.3016,0.4318,1.8672,1.304,2.8975,0.5499,1.2219,fujiharaa,2011-01-04T00:06:10Z
"C0012D-10H-2, 88.5 cm",NULL,168.228,169.3,168.228,169.3,"C0012D-10H-2, 89.5 cm",NULL,168.233,169.31,168.233,169.31,"C0012D-10H-2 WR, 88.5--89.5 cm",CKY000000000004651200,PP,NULL,5,asukay333,NULL,CKY,2010-12-28T18:50:59Z,167,glass beaker,6.076,2.774,12.493,6.2365,6.417,167,glass beaker,6.076,2.774,10.6757,4.4271,4.5997,1.8832,1.8391,1.6234,3.4625,1.6531,0.0659,0.0297,4.5338,0.2935,0.4154,1.8533,1.3094,2.7928,0.5311,1.1329,fujiharaa,2011-01-04T00:06:06Z
"C0012D-10H-3, 31.0 cm",NULL,168.506,169.82,168.506,169.82,"C0012D-10H-3, 33.0 cm",NULL,168.516,169.84,168.516,169.84,"C0012D-10H-3 WR, 31.0--33.0 cm",CKY000000000004623900,PP,NULL,3,bora333,NULL,CKY,2010-12-28T06:18:40Z,113,glass beaker,5.98,2.642,11.8203,6.0029,5.8403,113,glass beaker,5.98,2.642,10.1313,4.3212,4.1513,1.7503,1.7093,1.6516,3.3609,1.6792,0.0613,0.0276,4.09,0.2997,0.4279,1.7377,1.2169,2.4764,0.5086,1.0349,fujiharaa,2011-01-04T00:06:05Z
"C0012D-10H-4, 80.0 cm",NULL,168.944,170.64,168.944,170.64,"C0012D-10H-4, 82.0 cm",NULL,168.954,170.66,168.954,170.66,"C0012D-10H-4 W, 80.0--82.0 cm",CKY000000000004859400,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:27:13Z,128,glass beaker,6.018,2.706,11.9475,5.9553,5.9295,128,glass beaker,6.018,2.706,10.2803,4.2954,4.2623,1.7277,1.6872,1.5621,3.2493,1.5894,0.0605,0.0273,4.2018,0.2914,0.4112,1.8249,1.2931,2.6898,0.5193,1.0801,fujiharaa,2011-01-04T00:06:10Z
"C0012D-11H-1, 65.0 cm",NULL,170.867,171.15,170.867,171.15,"C0012D-11H-1, 67.0 cm",NULL,170.879,171.17,170.879,171.17,"C0012D-11H-1 W, 65.0--67.0 cm",CKY000000000004859500,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:31:55Z,428,glass beaker,6.173,2.764,11.8266,5.8831,5.6536,428,glass beaker,6.173,2.764,10.2224,4.2859,4.0494,1.6624,1.6234,1.4957,3.1191,1.5219,0.0582,0.0262,3.9912,0.294,0.4165,1.8126,1.2796,2.6684,0.5205,1.0854,fujiharaa,2011-01-04T00:06:10Z
"C0012D-11H-2, 30.0 cm",NULL,171.452,172.185,171.452,172.185,"C0012D-11H-2, 32.0 cm",NULL,171.463,172.205,171.463,172.205,"C0012D-11H-2 WR, 30.0--32.0 cm",CKY000000000004626200,PP,NULL,3,bora333,NULL,CKY,2010-12-28T08:07:33Z,124,glass beaker,5.986,2.706,12.6065,6.4454,6.6205,124,glass beaker,5.986,2.706,10.648,4.4955,4.662,2.0295,1.9819,1.7575,3.7394,1.7895,0.071,0.032,4.591,0.3065,0.4421,1.7705,1.2277,2.6122,0.53,1.1277,fujiharaa,2011-01-04T00:06:06Z
"C0012D-11H-3, 7.0 cm",NULL,171.503,172.275,171.503,172.275,"C0012D-11H-3, 9.0 cm",NULL,171.514,172.295,171.514,172.295,"C0012D-11H-3 W, 7.0--9.0 cm",CKY000000000004859600,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:31:55Z,513,glass beaker,4.593,2.075,10.3808,5.3384,5.7878,513,glass beaker,4.593,2.075,8.6428,3.608,4.0498,1.801,1.7588,1.5046,3.2634,1.533,0.063,0.0284,3.9868,0.3112,0.4517,1.7735,1.2217,2.6497,0.5389,1.1689,fujiharaa,2011-01-04T00:06:10Z
"C0012D-11H-3, 73.0 cm",NULL,171.876,172.935,171.876,172.935,"C0012D-11H-3, 75.0 cm",NULL,171.887,172.955,171.887,172.955,"C0012D-11H-3 W, 73.0--75.0 cm",CKY000000000004859700,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:31:55Z,613,glass beaker,6.097,2.778,10.7986,5.3614,4.7016,613,glass beaker,6.097,2.778,9.4363,4.0051,3.3393,1.4117,1.3786,1.2048,2.5834,1.2271,0.0494,0.0223,3.2899,0.3003,0.4291,1.8199,1.2735,2.7307,0.5336,1.1443,fujiharaa,2011-01-04T00:06:10Z
"C0012D-11H-4, 8.0 cm",NULL,171.955,173.075,171.955,173.075,"C0012D-11H-4, 10.0 cm",NULL,171.966,173.095,171.966,173.095,"C0012D-11H-4 W, 8.0--10.0 cm",CKY000000000004859800,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:31:55Z,410,glass beaker,6.201,2.804,11.7069,5.7891,5.5059,410,glass beaker,6.201,2.804,10.1452,4.2342,3.9442,1.6183,1.5804,1.4047,2.9851,1.4302,0.0566,0.0255,3.8876,0.2939,0.4163,1.8445,1.3023,2.7676,0.5294,1.1251,fujiharaa,2011-01-04T00:06:10Z
"C0012D-11H-4, 70.0 cm",NULL,172.305,173.695,172.305,173.695,"C0012D-11H-4, 72.0 cm",NULL,172.316,173.715,172.316,173.715,"C0012D-11H-4 W, 70.0--72.0 cm",CKY000000000004859900,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:31:55Z,206,glass beaker,6.016,2.698,11.3998,5.7654,5.3838,206,glass beaker,6.016,2.698,9.6937,4.0667,3.6777,1.768,1.7266,1.3408,3.0674,1.3687,0.0619,0.0279,3.6158,0.3284,0.489,1.7552,1.1788,2.6967,0.5629,1.2877,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-1, 72.0 cm",NULL,174.007,174.22,174.007,174.22,"C0012D-12H-1, 74.0 cm",NULL,174.021,174.24,174.021,174.24,"C0012D-12H-1 W, 72.0--74.0 cm",CKY000000000004860000,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,601,glass beaker,6.11,2.797,11.0759,5.4792,4.9659,601,glass beaker,6.11,2.797,9.6333,4.0429,3.5233,1.4949,1.4599,1.2223,2.6822,1.2459,0.0523,0.0236,3.471,0.301,0.4307,1.8514,1.2941,2.8397,0.5443,1.1944,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-2, 20.0 cm",NULL,174.282,174.61,174.282,174.61,"C0012D-12H-2, 22.0 cm",NULL,174.296,174.63,174.296,174.63,"C0012D-12H-2 W, 20.0--22.0 cm",CKY000000000004860100,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,205,glass beaker,6.083,2.728,12.0127,5.7145,5.9297,205,glass beaker,6.083,2.728,10.6977,4.4052,4.6147,1.3627,1.3308,1.6557,2.9865,1.6772,0.0477,0.0215,4.567,0.2298,0.2984,1.9855,1.5292,2.7583,0.4456,0.8038,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-3, 8.0 cm",NULL,174.412,174.795,174.412,174.795,"C0012D-12H-3, 10.0 cm",NULL,174.426,174.815,174.426,174.815,"C0012D-12H-3 W, 8.0--10.0 cm",CKY000000000004860200,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,614,glass beaker,6.155,2.788,12.7748,6.2468,6.6198,614,glass beaker,6.155,2.788,11.1436,4.6227,4.9886,1.6904,1.6508,1.808,3.4588,1.8347,0.0592,0.0267,4.9294,0.2554,0.3429,1.9139,1.4252,2.7264,0.4773,0.9131,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-3, 27.0 cm",NULL,174.546,174.985,174.546,174.985,"C0012D-12H-3, 29.0 cm",NULL,174.56,175.005,174.56,175.005,"C0012D-12H-3 WR, 27.0--29.0 cm",CKY000000000004652700,PP,NULL,10,asukay333,NULL,CKY,2010-12-28T18:55:52Z,21,glass beaker,4.555,2.054,12.3146,6.2029,7.7596,21,glass beaker,4.555,2.054,10.2346,4.132,5.6796,2.1554,2.1049,2.044,4.1489,2.078,0.0754,0.034,5.6042,0.2778,0.3846,1.8703,1.3508,2.7418,0.5073,1.0298,fujiharaa,2011-01-04T00:06:06Z
"C0012D-12H-3, 103.0 cm",NULL,175.081,175.745,175.081,175.745,"C0012D-12H-3, 105.0 cm",NULL,175.095,175.765,175.095,175.765,"C0012D-12H-3 W, 103.0--105.0 cm",CKY000000000004860300,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,175,glass beaker,6.135,2.763,11.4398,5.6101,5.3048,175,glass beaker,6.135,2.763,10.0224,4.1989,3.8874,1.4688,1.4344,1.4127,2.8471,1.4359,0.0514,0.0232,3.836,0.2769,0.3829,1.8632,1.3473,2.7154,0.5038,1.0154,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-4, 6.0 cm",NULL,175.173,175.875,175.173,175.875,"C0012D-12H-4, 8.0 cm",NULL,175.187,175.895,175.187,175.895,"C0012D-12H-4 W, 6.0--8.0 cm",CKY000000000004860400,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,635,glass beaker,6.212,2.812,11.9865,5.8871,5.7745,635,glass beaker,6.212,2.812,10.4978,4.4049,4.2858,1.5427,1.5065,1.5686,3.0751,1.5929,0.054,0.0243,4.2318,0.2672,0.3645,1.8778,1.3762,2.6978,0.4899,0.9604,fujiharaa,2011-01-04T00:06:10Z
"C0012D-12H-5, 16.0 cm",NULL,175.387,176.18,175.387,176.18,"C0012D-12H-5, 18.0 cm",NULL,175.401,176.2,175.401,176.2,"C0012D-12H-5 W, 16.0--18.0 cm",CKY000000000004860500,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:33:41Z,515,glass beaker,4.592,2.061,10.4552,5.265,5.8632,515,glass beaker,4.592,2.061,8.9402,3.7566,4.3482,1.5699,1.5331,1.6709,3.204,1.6956,0.0549,0.0247,4.2933,0.2678,0.3657,1.83,1.34,2.5695,0.4785,0.9175,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-1, 28.0 cm",NULL,176.191,176.28,176.191,176.28,"C0012D-13H-1, 30.0 cm",NULL,176.204,176.3,176.204,176.3,"C0012D-13H-1 W, 28.0--30.0 cm",CKY000000000004860600,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,135,glass beaker,6.057,2.718,12.587,6.4159,6.53,135,glass beaker,6.057,2.718,10.5983,4.4359,4.5413,2.0608,2.0125,1.6854,3.6979,1.7179,0.0721,0.0325,4.4692,0.3156,0.4611,1.7659,1.2086,2.6517,0.5442,1.1941,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-1, 103.0 cm",NULL,176.701,177.03,176.701,177.03,"C0012D-13H-1, 105.0 cm",NULL,176.715,177.05,176.715,177.05,"C0012D-13H-1 W, 103.0--105.0 cm",CKY000000000004860700,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,612,glass beaker,6.095,2.716,11.7601,5.8915,5.6651,612,glass beaker,6.095,2.716,10.1201,4.2586,4.0251,1.6995,1.6597,1.5158,3.1755,1.5426,0.0595,0.0268,3.9656,0.3,0.4286,1.784,1.2488,2.6162,0.5227,1.0949,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-1, 124.5 cm",NULL,176.848,177.245,176.848,177.245,"C0012D-13H-1, 125.5 cm",NULL,176.855,177.255,176.855,177.255,"C0012D-13H-1 WR, 124.5--125.5 cm",CKY000000000004653300,PP,NULL,5,asukay333,NULL,CKY,2010-12-28T18:59:59Z,179,glass beaker,6.043,2.728,12.8036,6.5143,6.7606,179,glass beaker,6.043,2.728,10.732,4.4517,4.689,2.1467,2.0964,1.6899,3.7863,1.7237,0.0751,0.0338,4.6139,0.3175,0.4653,1.7855,1.2186,2.7303,0.5537,1.2405,fujiharaa,2011-01-04T00:06:06Z
"C0012D-13H-2, 32.0 cm",NULL,177.175,177.725,177.175,177.725,"C0012D-13H-2, 34.0 cm",NULL,177.188,177.745,177.188,177.745,"C0012D-13H-2 W, 32.0--34.0 cm",CKY000000000004860800,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,418,glass beaker,6.194,2.781,11.8267,5.934,5.6327,418,glass beaker,6.194,2.781,10.1969,4.3113,4.0029,1.6889,1.6493,1.5037,3.153,1.5303,0.0591,0.0266,3.9438,0.2998,0.4282,1.7865,1.2508,2.6227,0.5231,1.0968,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-2, 107.0 cm",NULL,177.685,178.475,177.685,178.475,"C0012D-13H-2, 109.0 cm",NULL,177.699,178.495,177.699,178.495,"C0012D-13H-2 W, 107.0--109.0 cm",CKY000000000004860900,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,199,glass beaker,6.011,2.7,11.9037,6.0969,5.8927,199,glass beaker,6.011,2.7,10.0385,4.2399,4.0275,1.9328,1.8875,1.5094,3.3969,1.5399,0.0676,0.0305,3.9599,0.328,0.4881,1.7347,1.1657,2.6235,0.5557,1.2505,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-3, 19.0 cm",NULL,178.046,179.005,178.046,179.005,"C0012D-13H-3, 21.0 cm",NULL,178.06,179.025,178.06,179.025,"C0012D-13H-3 W, 19.0--21.0 cm",CKY000000000004861000,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,628,glass beaker,6.103,2.781,11.9279,5.8908,5.8249,628,glass beaker,6.103,2.781,10.3189,4.2888,4.2159,1.6674,1.6283,1.4815,3.1098,1.5078,0.0584,0.0263,4.1575,0.2863,0.4011,1.8731,1.3369,2.8063,0.5236,1.0991,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-3, 96.0 cm",NULL,178.57,179.775,178.57,179.775,"C0012D-13H-3, 98.0 cm",NULL,178.584,179.795,178.584,179.795,"C0012D-13H-3 W, 96.0--98.0 cm",CKY000000000004861100,PP,NULL,5,coolks333,NULL,CKY,2011-01-02T01:34:55Z,606,glass beaker,6.146,2.784,10.2582,5.0208,4.1122,606,glass beaker,6.146,2.784,9.05,3.8178,2.904,1.252,1.2227,1.0141,2.2368,1.0338,0.0438,0.0197,2.8602,0.3045,0.4377,1.8384,1.2787,2.8204,0.5466,1.2057,fujiharaa,2011-01-04T00:06:10Z
"C0012D-13H-4, 31.0 cm",NULL,178.873,180.22,178.873,180.22,"C0012D-13H-4, 33.0 cm",NULL,178.887,180.24,178.887,180.24,"C0012D-13H-4 WR, 31.0--33.0 cm",CKY000000000004632800,PP,NULL,3,bora333,NULL,CKY,2010-12-28T11:14:01Z,189,glass beaker,6.047,2.687,12.3167,6.4326,6.2697,189,glass beaker,6.047,2.687,10.1116,4.2371,4.0646,2.2851,2.2315,1.5141,3.7456,1.5501,0.08,0.036,3.9846,0.3645,0.5735,1.6739,1.0638,2.6317,0.5958,1.4738,fujiharaa,2011-01-04T00:06:06Z
